,QuarLang,AlterV10Sort,SexLang,Ziv2Lang,AnzBestWir
1354,Langstrasse,6,Female,Single,200
1355,Langstrasse,6,Female,Married,178
1356,Langstrasse,6,Female,Widowed,15
1357,Langstrasse,7,Male,Divorced,130
1358,Langstrasse,7,Male,In registered partnership,4
1359,Langstrasse,7,Male,Single,169
1360,Langstrasse,7,Male,Married,165
1361,Langstrasse,7,Male,Widowed,4
1362,Langstrasse,7,Female,Dissolved partnership,1
1363,Langstrasse,7,Female,Divorced,118
1364,Langstrasse,7,Female,In registered partnership,3
1365,Langstrasse,7,Female,Single,83
1366,Langstrasse,7,Female,Married,113
1367,Langstrasse,7,Female,Widowed,20
1368,Langstrasse,8,Male,Dissolved partnership,2
1369,Langstrasse,8,Male,Divorced,47
1370,Langstrasse,8,Male,In registered partnership,2
1371,Langstrasse,8,Male,Single,62
1372,Langstrasse,8,Male,Married,82
1373,Langstrasse,8,Male,Widowed,4
1374,Langstrasse,8,Female,Divorced,55
1375,Langstrasse,8,Female,In registered partnership,1
1376,Langstrasse,8,Female,Single,30
1377,Langstrasse,8,Female,Married,66
1378,Langstrasse,8,Female,Widowed,33
1379,Langstrasse,9,Male,Divorced,11
1380,Langstrasse,9,Male,Single,9
1381,Langstrasse,9,Male,Married,35
1382,Langstrasse,9,Male,Widowed,11
1383,Langstrasse,9,Female,Divorced,16
1384,Langstrasse,9,Female,Single,8
1385,Langstrasse,9,Female,Married,15
1386,Langstrasse,9,Female,Widowed,31
1387,Langstrasse,10,Male,Divorced,1
1388,Langstrasse,10,Male,Single,2
1389,Langstrasse,10,Male,Married,4
1390,Langstrasse,10,Male,Widowed,2
1391,Langstrasse,10,Female,Divorced,1
1392,Langstrasse,10,Female,Single,2
1393,Langstrasse,10,Female,Married,1
1394,Langstrasse,10,Female,Widowed,9
1395,Leimbach,1,Male,Single,435
1396,Leimbach,1,Female,Single,393
1397,Leimbach,2,Male,Single,457
1398,Leimbach,2,Female,Single,379
1399,Leimbach,3,Male,Divorced,2
1400,Leimbach,3,Male,In registered partnership,1
1401,Leimbach,3,Male,Single,333
1402,Leimbach,3,Male,Unknown,1
1403,Leimbach,3,Male,Married,27
1404,Leimbach,3,Female,Dissolved partnership,2
1405,Leimbach,3,Female,Divorced,2
1406,Leimbach,3,Female,Single,297
1407,Leimbach,3,Female,Unknown,1
1408,Leimbach,3,Female,Married,66
1409,Leimbach,4,Male,Divorced,12
1410,Leimbach,4,Male,In registered partnership,1
1411,Leimbach,4,Male,Single,245
1412,Leimbach,4,Male,Married,247
1413,Leimbach,4,Female,Divorced,32
1414,Leimbach,4,Female,In registered partnership,2
1415,Leimbach,4,Female,Single,192
1416,Leimbach,4,Female,Married,300
1417,Leimbach,4,Female,Widowed,5
1418,Leimbach,5,Male,Dissolved partnership,1
1419,Leimbach,5,Male,Divorced,31
1420,Leimbach,5,Male,Single,125
1421,Leimbach,5,Male,Married,303
1422,Leimbach,5,Female,Divorced,63
1423,Leimbach,5,Female,In registered partnership,3
1424,Leimbach,5,Female,Single,103
1425,Leimbach,5,Female,Married,296
1426,Leimbach,5,Female,Widowed,10
1427,Leimbach,6,Male,Dissolved partnership,1
1428,Leimbach,6,Male,Divorced,60
1429,Leimbach,6,Male,Single,96
1430,Leimbach,6,Male,Married,239
1431,Leimbach,6,Female,Divorced,79
1432,Leimbach,6,Female,In registered partnership,1
1433,Leimbach,6,Female,Single,70
1434,Leimbach,6,Female,Married,215
1435,Leimbach,6,Female,Widowed,18
1436,Leimbach,7,Male,Dissolved partnership,1
1437,Leimbach,7,Male,Divorced,51
1438,Leimbach,7,Male,Single,61
1439,Leimbach,7,Male,Married,160
1440,Leimbach,7,Male,Widowed,3
1441,Leimbach,7,Female,Divorced,61
1442,Leimbach,7,Female,In registered partnership,2
1443,Leimbach,7,Female,Single,28
1444,Leimbach,7,Female,Married,139
1445,Leimbach,7,Female,Widowed,28
1446,Leimbach,8,Male,Dissolved partnership,1
1447,Leimbach,8,Male,Divorced,30
1448,Leimbach,8,Male,In registered partnership,1
1449,Leimbach,8,Male,Single,30
1450,Leimbach,8,Male,Married,126
1451,Leimbach,8,Male,Widowed,6
1452,Leimbach,8,Female,Divorced,56
1453,Leimbach,8,Female,Single,28
1454,Leimbach,8,Female,Married,102
1455,Leimbach,8,Female,Widowed,41
1456,Leimbach,9,Male,Divorced,11
1457,Leimbach,9,Male,In registered partnership,1
1458,Leimbach,9,Male,Single,14
1459,Leimbach,9,Male,Married,62
1460,Leimbach,9,Male,Widowed,20
1461,Leimbach,9,Female,Divorced,32
1462,Leimbach,9,Female,Single,11
1463,Leimbach,9,Female,Married,48
1464,Leimbach,9,Female,Widowed,84
1465,Leimbach,10,Male,Single,3
1466,Leimbach,10,Male,Married,13
1467,Leimbach,10,Male,Widowed,8
1468,Leimbach,10,Female,Divorced,2
1469,Leimbach,10,Female,Single,9
1470,Leimbach,10,Female,Married,4
1471,Leimbach,10,Female,Widowed,37
1472,Leimbach,11,Male,Widowed,1
1473,Leimbach,11,Female,Widowed,1
1474,Lindenhof,1,Male,Single,22
1475,Lindenhof,1,Female,Single,16
1476,Lindenhof,2,Male,Single,26
1477,Lindenhof,2,Female,Single,32
1478,Lindenhof,3,Male,Single,89
1479,Lindenhof,3,Male,Married,1
1480,Lindenhof,3,Female,Divorced,1
1481,Lindenhof,3,Female,Single,82
1482,Lindenhof,4,Male,Dissolved partnership,1
1483,Lindenhof,4,Male,Divorced,2
1484,Lindenhof,4,Male,Single,92
1485,Lindenhof,4,Male,Married,23
1486,Lindenhof,4,Female,Divorced,3
1487,Lindenhof,4,Female,Single,65
1488,Lindenhof,4,Female,Married,22
1489,Lindenhof,5,Male,Dissolved partnership,3
1490,Lindenhof,5,Male,Divorced,1
1491,Lindenhof,5,Male,In registered partnership,6
1492,Lindenhof,5,Male,Single,41
1493,Lindenhof,5,Male,Married,23
1494,Lindenhof,5,Female,Divorced,14
1495,Lindenhof,5,Female,Single,27
1496,Lindenhof,5,Female,Married,28
1497,Lindenhof,6,Male,Divorced,14
1498,Lindenhof,6,Male,In registered partnership,1
1499,Lindenhof,6,Male,Single,27
1500,Lindenhof,6,Male,Married,36
1501,Lindenhof,6,Male,Widowed,1
1502,Lindenhof,6,Female,Divorced,18
1503,Lindenhof,6,Female,Single,20
1504,Lindenhof,6,Female,Married,31
1505,Lindenhof,6,Female,Widowed,2
1506,Lindenhof,7,Male,Dissolved partnership,1
1507,Lindenhof,7,Male,Divorced,16
1508,Lindenhof,7,Male,Single,11
1509,Lindenhof,7,Male,Married,23
1510,Lindenhof,7,Female,Divorced,11
1511,Lindenhof,7,Female,Single,14
1512,Lindenhof,7,Female,Married,21
1513,Lindenhof,7,Female,Widowed,3
1514,Lindenhof,8,Male,Divorced,14
1515,Lindenhof,8,Male,Single,13
1516,Lindenhof,8,Male,Married,24
1517,Lindenhof,8,Male,Widowed,1
1518,Lindenhof,8,Female,Divorced,11
1519,Lindenhof,8,Female,Single,14
1520,Lindenhof,8,Female,Married,18
1521,Lindenhof,8,Female,Widowed,10
1522,Lindenhof,9,Male,Divorced,0
1523,Lindenhof,9,Male,Single,5
1524,Lindenhof,9,Male,Married,13
1525,Lindenhof,9,Male,Widowed,1
1526,Lindenhof,9,Female,Divorced,7
1527,Lindenhof,9,Female,Single,8
1528,Lindenhof,9,Female,Married,11
1529,Lindenhof,9,Female,Widowed,10
1530,Lindenhof,10,Male,Divorced,0
1531,Lindenhof,10,Male,Single,0
1532,Lindenhof,10,Male,Married,1
1533,Lindenhof,10,Male,Widowed,1
1534,Lindenhof,10,Female,Divorced,0
1535,Lindenhof,10,Female,Single,1
1536,Lindenhof,10,Female,Married,1
1537,Lindenhof,10,Female,Widowed,0
1538,Lindenhof,11,Female,Divorced,0
1539,Lindenhof,11,Female,Widowed,0
1540,Mühlebach,1,Male,Single,263
1541,Mühlebach,1,Female,Single,244
1542,Mühlebach,2,Male,Single,193
1543,Mühlebach,2,Female,Single,202
1544,Mühlebach,3,Male,In registered partnership,1
1545,Mühlebach,3,Male,Single,374
1546,Mühlebach,3,Male,Married,19
1547,Mühlebach,3,Female,Divorced,2
1548,Mühlebach,3,Female,Single,400
1549,Mühlebach,3,Female,Married,28
1550,Mühlebach,4,Male,Dissolved partnership,1
1551,Mühlebach,4,Male,Divorced,18
1552,Mühlebach,4,Male,In registered partnership,7
1553,Mühlebach,4,Male,Single,499
1554,Mühlebach,4,Male,Married,173
1555,Mühlebach,4,Female,Divorced,25
1556,Mühlebach,4,Female,Single,459
1557,Mühlebach,4,Female,Married,229
1558,Mühlebach,5,Male,Dissolved partnership,4
1559,Mühlebach,5,Male,Divorced,38
1560,Mühlebach,5,Male,In registered partnership,8
1561,Mühlebach,5,Male,Single,238
1562,Mühlebach,5,Male,Married,256
1563,Mühlebach,5,Female,Divorced,61
1564,Mühlebach,5,Female,In registered partnership,2
1565,Mühlebach,5,Female,Single,242
1566,Mühlebach,5,Female,Married,234
1567,Mühlebach,5,Female,Widowed,5
1568,Mühlebach,6,Male,Divorced,57
1569,Mühlebach,6,Male,In registered partnership,12
1570,Mühlebach,6,Male,Single,153
1571,Mühlebach,6,Male,Married,209
1572,Mühlebach,6,Male,Widowed,1
1573,Mühlebach,6,Female,Dissolved partnership,1
1574,Mühlebach,6,Female,Divorced,91
1575,Mühlebach,6,Female,In registered partnership,2
1576,Mühlebach,6,Female,Single,165
1577,Mühlebach,6,Female,Married,180
1578,Mühlebach,6,Female,Widowed,5
1579,Mühlebach,7,Male,Dissolved partnership,1
1580,Mühlebach,7,Male,Divorced,65
1581,Mühlebach,7,Male,In registered partnership,3
1582,Mühlebach,7,Male,Single,67
1583,Mühlebach,7,Male,Unknown,1
1584,Mühlebach,7,Male,Married,137
1585,Mühlebach,7,Male,Widowed,4
1586,Mühlebach,7,Female,Divorced,93
1587,Mühlebach,7,Female,In registered partnership,2
1588,Mühlebach,7,Female,Single,103
1589,Mühlebach,7,Female,Married,109
1590,Mühlebach,7,Female,Widowed,18
1591,Mühlebach,8,Male,Dissolved partnership,1
1592,Mühlebach,8,Male,Divorced,40
1593,Mühlebach,8,Male,In registered partnership,3
1594,Mühlebach,8,Male,Single,51
1595,Mühlebach,8,Male,Married,93
1596,Mühlebach,8,Male,Widowed,7
1597,Mühlebach,8,Female,Divorced,61
1598,Mühlebach,8,Female,In registered partnership,1
1599,Mühlebach,8,Female,Single,75
1600,Mühlebach,8,Female,Married,88
1601,Mühlebach,8,Female,Widowed,39
1602,Mühlebach,9,Male,Divorced,9
1603,Mühlebach,9,Male,In registered partnership,1
1604,Mühlebach,9,Male,Single,14
1605,Mühlebach,9,Male,Married,48
1606,Mühlebach,9,Male,Widowed,11
1607,Mühlebach,9,Female,Divorced,31
1608,Mühlebach,9,Female,Single,29
1609,Mühlebach,9,Female,Married,17
1610,Mühlebach,9,Female,Widowed,58
1611,Mühlebach,10,Male,Divorced,2
1612,Mühlebach,10,Male,Single,3
1613,Mühlebach,10,Male,Married,10
1614,Mühlebach,10,Male,Widowed,4
1615,Mühlebach,10,Female,Divorced,5
1616,Mühlebach,10,Female,Single,7
1617,Mühlebach,10,Female,Married,4
1618,Mühlebach,10,Female,Widowed,21
1619,Mühlebach,11,Male,Married,1
1620,Mühlebach,11,Male,Widowed,1
1621,Mühlebach,11,Female,Married,1
1622,Oberstrass,1,Male,Single,443
1623,Oberstrass,1,Female,Single,438
1624,Oberstrass,2,Male,Single,458
1625,Oberstrass,2,Female,Single,410
1626,Oberstrass,3,Male,In registered partnership,3
1627,Oberstrass,3,Male,Single,939
1628,Oberstrass,3,Male,Married,13
1629,Oberstrass,3,Female,Divorced,3
1630,Oberstrass,3,Female,Single,859
1631,Oberstrass,3,Female,Married,30
1632,Oberstrass,4,Male,Dissolved partnership,1
1633,Oberstrass,4,Male,Divorced,13
1634,Oberstrass,4,Male,In registered partnership,5
1635,Oberstrass,4,Male,Single,781
1636,Oberstrass,4,Male,Married,241
1637,Oberstrass,4,Female,Divorced,25
1638,Oberstrass,4,Female,In registered partnership,3
1639,Oberstrass,4,Female,Single,720
1640,Oberstrass,4,Female,Married,305
1641,Oberstrass,4,Female,Widowed,1
1642,Oberstrass,5,Male,Dissolved partnership,1
1643,Oberstrass,5,Male,Divorced,31
1644,Oberstrass,5,Male,In registered partnership,9
1645,Oberstrass,5,Male,Single,369
1646,Oberstrass,5,Male,Married,380
1647,Oberstrass,5,Female,Divorced,69
1648,Oberstrass,5,Female,In registered partnership,3
1649,Oberstrass,5,Female,Single,342
1650,Oberstrass,5,Female,Married,396
1651,Oberstrass,5,Female,Widowed,2
1652,Oberstrass,6,Male,Dissolved partnership,2
1653,Oberstrass,6,Male,Divorced,89
1654,Oberstrass,6,Male,In registered partnership,9
1655,Oberstrass,6,Male,Single,229
1656,Oberstrass,6,Male,Married,378
1657,Oberstrass,6,Male,Widowed,3
1658,Oberstrass,6,Female,Dissolved partnership,2
1659,Oberstrass,6,Female,Divorced,111
1660,Oberstrass,6,Female,In registered partnership,1
1661,Oberstrass,6,Female,Single,226
1662,Oberstrass,6,Female,Married,352
1663,Oberstrass,6,Female,Widowed,14
1664,Oberstrass,7,Male,Divorced,69
1665,Oberstrass,7,Male,In registered partnership,4
1666,Oberstrass,7,Male,Single,106
1667,Oberstrass,7,Male,Married,280
1668,Oberstrass,7,Male,Widowed,7
1669,Oberstrass,7,Female,Divorced,95
1670,Oberstrass,7,Female,In registered partnership,1
1671,Oberstrass,7,Female,Single,110
1672,Oberstrass,7,Female,Married,235
1673,Oberstrass,7,Female,Widowed,23
1674,Oberstrass,8,Male,Dissolved partnership,3
1675,Oberstrass,8,Male,Divorced,45
1676,Oberstrass,8,Male,In registered partnership,1
1677,Oberstrass,8,Male,Single,72
1678,Oberstrass,8,Male,Married,211
1679,Oberstrass,8,Male,Widowed,16
1680,Oberstrass,8,Female,Dissolved partnership,1
1681,Oberstrass,8,Female,Divorced,90
1682,Oberstrass,8,Female,In registered partnership,2
1683,Oberstrass,8,Female,Single,76
1684,Oberstrass,8,Female,Married,176
1685,Oberstrass,8,Female,Widowed,71
1686,Oberstrass,9,Male,Divorced,12
1687,Oberstrass,9,Male,In registered partnership,1
1688,Oberstrass,9,Male,Single,22
1689,Oberstrass,9,Male,Married,95
1690,Oberstrass,9,Male,Widowed,26
1691,Oberstrass,9,Female,Divorced,50
1692,Oberstrass,9,Female,Single,60
1693,Oberstrass,9,Female,Married,65
1694,Oberstrass,9,Female,Widowed,79
1695,Oberstrass,10,Male,Divorced,2
1696,Oberstrass,10,Male,Single,4
1697,Oberstrass,10,Male,Married,15
1698,Oberstrass,10,Male,Widowed,9
1699,Oberstrass,10,Female,Divorced,10
1700,Oberstrass,10,Female,Single,11
1701,Oberstrass,10,Female,Married,4
1702,Oberstrass,10,Female,Widowed,36
1703,Oberstrass,11,Female,Divorced,1
1704,Oberstrass,11,Female,Single,1
1705,Oberstrass,11,Female,Widowed,3
1706,Oerlikon,1,Male,Single,989
1707,Oerlikon,1,Female,Single,951
1708,Oerlikon,2,Male,Single,840
1709,Oerlikon,2,Female,Single,753
1710,Oerlikon,3,Male,Dissolved partnership,1
1711,Oerlikon,3,Male,Divorced,2
1712,Oerlikon,3,Male,In registered partnership,9
1713,Oerlikon,3,Male,Single,2751
1714,Oerlikon,3,Male,Unknown,2
1715,Oerlikon,3,Male,Married,98
1716,Oerlikon,3,Female,Divorced,10
1717,Oerlikon,3,Female,Single,2449
1718,Oerlikon,3,Female,Married,188
1719,Oerlikon,4,Male,Dissolved partnership,8
1720,Oerlikon,4,Male,Divorced,55
1721,Oerlikon,4,Male,In registered partnership,29
1722,Oerlikon,4,Male,Single,2087
1723,Oerlikon,4,Male,Unknown,4
1724,Oerlikon,4,Male,Married,845
1725,Oerlikon,4,Female,Dissolved partnership,1
1726,Oerlikon,4,Female,Divorced,119
1727,Oerlikon,4,Female,In registered partnership,10
1728,Oerlikon,4,Female,Single,1423
1729,Oerlikon,4,Female,Married,960
1730,Oerlikon,4,Female,Widowed,2
1731,Oerlikon,5,Male,Dissolved partnership,5
1732,Oerlikon,5,Male,Divorced,143
1733,Oerlikon,5,Male,In registered partnership,20
1734,Oerlikon,5,Male,Single,728
1735,Oerlikon,5,Male,Unknown,1
1736,Oerlikon,5,Male,Married,929
1737,Oerlikon,5,Male,Widowed,2
1738,Oerlikon,5,Female,Dissolved partnership,2
1739,Oerlikon,5,Female,Divorced,163
1740,Oerlikon,5,Female,In registered partnership,6
1741,Oerlikon,5,Female,Single,520
1742,Oerlikon,5,Female,Unknown,3
1743,Oerlikon,5,Female,Married,819
1744,Oerlikon,5,Female,Widowed,14
1745,Oerlikon,6,Male,Dissolved partnership,2
1746,Oerlikon,6,Male,Divorced,204
1747,Oerlikon,6,Male,In registered partnership,20
1748,Oerlikon,6,Male,Single,399
1749,Oerlikon,6,Male,Married,721
1750,Oerlikon,6,Male,Widowed,10
1751,Oerlikon,6,Female,Divorced,248
1752,Oerlikon,6,Female,In registered partnership,7
1753,Oerlikon,6,Female,Single,301
1754,Oerlikon,6,Female,Married,587
1755,Oerlikon,6,Female,Widowed,41
1756,Oerlikon,7,Male,Dissolved partnership,2
1757,Oerlikon,7,Male,Divorced,144
1758,Oerlikon,7,Male,In registered partnership,6
1759,Oerlikon,7,Male,Single,170
1760,Oerlikon,7,Male,Married,431
1761,Oerlikon,7,Male,Widowed,23
1762,Oerlikon,7,Female,Divorced,232
1763,Oerlikon,7,Female,In registered partnership,2
1764,Oerlikon,7,Female,Single,199
1765,Oerlikon,7,Female,Unknown,1
1766,Oerlikon,7,Female,Married,375
1767,Oerlikon,7,Female,Widowed,53
1768,Oerlikon,8,Male,Dissolved partnership,1
1769,Oerlikon,8,Male,Divorced,92
1770,Oerlikon,8,Male,In registered partnership,2
1771,Oerlikon,8,Male,Single,97
1772,Oerlikon,8,Male,Married,248
1773,Oerlikon,8,Male,Widowed,27
1774,Oerlikon,8,Female,Divorced,137
1775,Oerlikon,8,Female,Single,119
1776,Oerlikon,8,Female,Married,211
1777,Oerlikon,8,Female,Widowed,109
1778,Oerlikon,9,Male,Divorced,33
1779,Oerlikon,9,Male,In registered partnership,1
1780,Oerlikon,9,Male,Single,28
1781,Oerlikon,9,Male,Married,150
1782,Oerlikon,9,Male,Widowed,58
1783,Oerlikon,9,Female,Divorced,79
1784,Oerlikon,9,Female,Single,65
1785,Oerlikon,9,Female,Married,121
1786,Oerlikon,9,Female,Widowed,192
1787,Oerlikon,10,Male,Divorced,2
1788,Oerlikon,10,Male,Single,3
1789,Oerlikon,10,Male,Married,30
1790,Oerlikon,10,Male,Widowed,25
1791,Oerlikon,10,Female,Divorced,15
1792,Oerlikon,10,Female,Single,21
1793,Oerlikon,10,Female,Married,10
1794,Oerlikon,10,Female,Widowed,121
1795,Oerlikon,11,Female,Divorced,1
1796,Oerlikon,11,Female,Married,1
1797,Oerlikon,11,Female,Widowed,1
1798,Rathaus,1,Male,Single,59
1799,Rathaus,1,Female,Single,73
1800,Rathaus,2,Male,Single,87
1801,Rathaus,2,Female,Single,64
1802,Rathaus,3,Male,Divorced,2
1803,Rathaus,3,Male,Single,329
1804,Rathaus,3,Male,Married,11
1805,Rathaus,3,Female,Divorced,2
1806,Rathaus,3,Female,Single,288
1807,Rathaus,3,Female,Married,17
1808,Rathaus,4,Male,Dissolved partnership,2
1809,Rathaus,4,Male,Divorced,12
1810,Rathaus,4,Male,In registered partnership,6
1811,Rathaus,4,Male,Single,317
1812,Rathaus,4,Male,Married,63
1813,Rathaus,4,Female,Divorced,15
1814,Rathaus,4,Female,Single,225
1815,Rathaus,4,Female,Unknown,1
1816,Rathaus,4,Female,Married,78
1817,Rathaus,5,Male,Dissolved partnership,1
1818,Rathaus,5,Male,Divorced,13
1819,Rathaus,5,Male,In registered partnership,3
1820,Rathaus,5,Male,Single,139
1821,Rathaus,5,Male,Married,82
1822,Rathaus,5,Female,Divorced,22
1823,Rathaus,5,Female,Single,98
1824,Rathaus,5,Female,Married,80
1825,Rathaus,5,Female,Widowed,4
1826,Rathaus,6,Male,Dissolved partnership,1
1827,Rathaus,6,Male,Divorced,43
1828,Rathaus,6,Male,In registered partnership,13
1829,Rathaus,6,Male,Single,98
1830,Rathaus,6,Male,Married,101
1831,Rathaus,6,Male,Widowed,1
1832,Rathaus,6,Female,Divorced,30
1833,Rathaus,6,Female,Single,70
1834,Rathaus,6,Female,Married,76
1835,Rathaus,6,Female,Widowed,4
1836,Rathaus,7,Male,Dissolved partnership,1
1837,Rathaus,7,Male,Divorced,49
1838,Rathaus,7,Male,In registered partnership,9
1839,Rathaus,7,Male,Single,55
1840,Rathaus,7,Male,Married,86
1841,Rathaus,7,Male,Widowed,3
1842,Rathaus,7,Female,Dissolved partnership,1
1843,Rathaus,7,Female,Divorced,34
1844,Rathaus,7,Female,Single,42
1845,Rathaus,7,Female,Married,76
1846,Rathaus,7,Female,Widowed,10
1847,Rathaus,8,Male,Divorced,38
1848,Rathaus,8,Male,In registered partnership,3
1849,Rathaus,8,Male,Single,42
1850,Rathaus,8,Male,Married,64
1851,Rathaus,8,Male,Widowed,4
1852,Rathaus,8,Female,Divorced,36
1853,Rathaus,8,Female,Single,41
1854,Rathaus,8,Female,Married,45
1855,Rathaus,8,Female,Widowed,18
1856,Rathaus,9,Male,Divorced,11
1857,Rathaus,9,Male,In registered partnership,2
1858,Rathaus,9,Male,Single,10
1859,Rathaus,9,Male,Married,39
1860,Rathaus,9,Male,Widowed,5
1861,Rathaus,9,Female,Divorced,19
1862,Rathaus,9,Female,Single,7
1863,Rathaus,9,Female,Married,23
1864,Rathaus,9,Female,Widowed,12
1865,Rathaus,10,Male,Divorced,1
1866,Rathaus,10,Male,In registered partnership,1
1867,Rathaus,10,Male,Single,1
1868,Rathaus,10,Male,Widowed,2
1869,Rathaus,10,Female,Single,2
1870,Rathaus,10,Female,Married,1
1871,Rathaus,10,Female,Widowed,7
1872,Saatlen,1,Male,Single,559
1873,Saatlen,1,Female,Single,532
1874,Saatlen,2,Male,Single,642
1875,Saatlen,2,Female,Single,571
1876,Saatlen,2,Female,Married,1
1877,Saatlen,3,Male,In registered partnership,1
1878,Saatlen,3,Male,Single,730
1879,Saatlen,3,Male,Married,21
1880,Saatlen,3,Female,Divorced,2
1881,Saatlen,3,Female,Single,593
1882,Saatlen,3,Female,Unknown,1
1883,Saatlen,3,Female,Married,64
1884,Saatlen,4,Male,Divorced,21
1885,Saatlen,4,Male,In registered partnership,4
1886,Saatlen,4,Male,Single,401
1887,Saatlen,4,Male,Unknown,1
1888,Saatlen,4,Male,Married,296
1889,Saatlen,4,Female,Divorced,49
1890,Saatlen,4,Female,Single,324
1891,Saatlen,4,Female,Married,359
1892,Saatlen,4,Female,Widowed,2
1893,Saatlen,5,Male,Divorced,47
1894,Saatlen,5,Male,In registered partnership,2
1895,Saatlen,5,Male,Single,169
1896,Saatlen,5,Male,Married,390
1897,Saatlen,5,Male,Widowed,1
1898,Saatlen,5,Female,Dissolved partnership,1
1899,Saatlen,5,Female,Divorced,100
1900,Saatlen,5,Female,Single,124
1901,Saatlen,5,Female,Married,448
1902,Saatlen,5,Female,Widowed,7
1903,Saatlen,6,Male,Dissolved partnership,2
1904,Saatlen,6,Male,Divorced,60
1905,Saatlen,6,Male,In registered partnership,4
1906,Saatlen,6,Male,Single,71
1907,Saatlen,6,Male,Unknown,1
1908,Saatlen,6,Male,Married,384
1909,Saatlen,6,Male,Widowed,7
1910,Saatlen,6,Female,Divorced,111
1911,Saatlen,6,Female,Single,64
1912,Saatlen,6,Female,Unknown,1
1913,Saatlen,6,Female,Married,307
1914,Saatlen,6,Female,Widowed,12
1915,Saatlen,7,Male,Dissolved partnership,1
1916,Saatlen,7,Male,Divorced,50
1917,Saatlen,7,Male,In registered partnership,1
1918,Saatlen,7,Male,Single,32
1919,Saatlen,7,Male,Married,202
1920,Saatlen,7,Male,Widowed,6
1921,Saatlen,7,Female,Divorced,100
1922,Saatlen,7,Female,Single,25
1923,Saatlen,7,Female,Married,177
1924,Saatlen,7,Female,Widowed,34
1925,Saatlen,8,Male,Divorced,32
1926,Saatlen,8,Male,In registered partnership,1
1927,Saatlen,8,Male,Single,18
1928,Saatlen,8,Male,Married,144
1929,Saatlen,8,Male,Widowed,18
1930,Saatlen,8,Female,Divorced,62
1931,Saatlen,8,Female,Single,20
1932,Saatlen,8,Female,Married,114
1933,Saatlen,8,Female,Widowed,51
1934,Saatlen,9,Male,Divorced,8
1935,Saatlen,9,Male,Single,3
1936,Saatlen,9,Male,Married,61
1937,Saatlen,9,Male,Widowed,9
1938,Saatlen,9,Female,Divorced,16
1939,Saatlen,9,Female,Single,5
1940,Saatlen,9,Female,Married,48
1941,Saatlen,9,Female,Widowed,50
1942,Saatlen,10,Male,Divorced,1
1943,Saatlen,10,Male,Single,1
1944,Saatlen,10,Male,Married,12
1945,Saatlen,10,Male,Widowed,5
1946,Saatlen,10,Female,Divorced,6
1947,Saatlen,10,Female,Single,1
1948,Saatlen,10,Female,Married,3
1949,Saatlen,10,Female,Widowed,21
1950,Saatlen,11,Female,Divorced,1
1951,Schwamendingen-Mitte,1,Male,Single,518
1952,Schwamendingen-Mitte,1,Female,Single,497
1953,Schwamendingen-Mitte,2,Male,Single,415
1954,Schwamendingen-Mitte,2,Female,Single,410
1955,Schwamendingen-Mitte,2,Female,Married,2
1956,Schwamendingen-Mitte,3,Male,Divorced,2
1957,Schwamendingen-Mitte,3,Male,In registered partnership,4
1958,Schwamendingen-Mitte,3,Male,Single,1130
1959,Schwamendingen-Mitte,3,Male,Unknown,1
1960,Schwamendingen-Mitte,3,Male,Married,88
1961,Schwamendingen-Mitte,3,Female,Divorced,9
1962,Schwamendingen-Mitte,3,Female,Single,882
1963,Schwamendingen-Mitte,3,Female,Unknown,1
1964,Schwamendingen-Mitte,3,Female,Married,143
1965,Schwamendingen-Mitte,4,Male,Dissolved partnership,1
1966,Schwamendingen-Mitte,4,Male,Divorced,43
1967,Schwamendingen-Mitte,4,Male,In registered partnership,8
1968,Schwamendingen-Mitte,4,Male,Single,650
1969,Schwamendingen-Mitte,4,Male,Unknown,1
1970,Schwamendingen-Mitte,4,Male,Married,421
1971,Schwamendingen-Mitte,4,Male,Widowed,1
1972,Schwamendingen-Mitte,4,Female,Divorced,60
1973,Schwamendingen-Mitte,4,Female,In registered partnership,2
1974,Schwamendingen-Mitte,4,Female,Single,451
1975,Schwamendingen-Mitte,4,Female,Unknown,1
1976,Schwamendingen-Mitte,4,Female,Married,455
1977,Schwamendingen-Mitte,4,Female,Widowed,2
1978,Schwamendingen-Mitte,5,Male,Dissolved partnership,3
1979,Schwamendingen-Mitte,5,Male,Divorced,91
1980,Schwamendingen-Mitte,5,Male,In registered partnership,8
1981,Schwamendingen-Mitte,5,Male,Single,273
1982,Schwamendingen-Mitte,5,Male,Married,427
1983,Schwamendingen-Mitte,5,Male,Widowed,1
1984,Schwamendingen-Mitte,5,Female,Divorced,138
1985,Schwamendingen-Mitte,5,Female,Single,159
1986,Schwamendingen-Mitte,5,Female,Married,393
1987,Schwamendingen-Mitte,5,Female,Widowed,9
1988,Schwamendingen-Mitte,6,Male,Dissolved partnership,5
1989,Schwamendingen-Mitte,6,Male,Divorced,115
1990,Schwamendingen-Mitte,6,Male,In registered partnership,1
1991,Schwamendingen-Mitte,6,Male,Single,139
1992,Schwamendingen-Mitte,6,Male,Unknown,1
1993,Schwamendingen-Mitte,6,Male,Married,357
1994,Schwamendingen-Mitte,6,Male,Widowed,5
1995,Schwamendingen-Mitte,6,Female,Divorced,167
1996,Schwamendingen-Mitte,6,Female,In registered partnership,3
1997,Schwamendingen-Mitte,6,Female,Single,108
1998,Schwamendingen-Mitte,6,Female,Married,299
